index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
174,meta-llama/Llama-3.1-8B,cy_ccg_test:00927,"In order to avoid this nightmare situation, we are pressing the government to ensure financial fair play for all Welsh councils from next year.","Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae teg ariannol i holl gynghorau Cymru o'r flwyddyn nesaf ymlaen.",teg,no_mutation,no_mutation,deg,"Er mwyn osgoi'r sefyllfa hunllefus yma, rydan ni'n pwyso ar y llywodraeth i sicrhau chwarae deg ariannol i holl gynghorau Cymru o'r flwyddyn nesaf ymlaen.",2.25986647605896,2.2449045181274414
175,meta-llama/Llama-3.1-8B,cy_ccg_train:00936,For fear of reducing her influence in her distant territories.,Rhag ofn lleihau ei dylanwad yn ei thiriogaethau pell.,dylanwad,no_mutation,no_mutation,ddylanwad,Rhag ofn lleihau ei ddylanwad yn ei thiriogaethau pell.,4.0071492195129395,3.993553400039673
176,meta-llama/Llama-3.1-8B,cy_ccg_dev:00097,"The industry grew slowly until the early 18th century, then there was rapid growth until the late 19th century.","Tyfodd y diwydiant yn araf hyd ddechrau'r 18g, yna bu tŵf cyflym hyd ddiwedd y 19g.",g,SM,MS,c,"Tyfodd y diwydiant yn araf hyd ddechrau'r 18c, yna bu tŵf cyflym hyd ddiwedd y 19g.",2.4093611240386963,2.5958921909332275
177,meta-llama/Llama-3.1-8B,cy_ccg_train:00750,"Because a large corporation has trampled on the rights, aspirations and feelings of villagers.","Am fod corfforaeth fawr wedi sathru ar hawliau, dyheadau a theimladau pentrefwyr.",fod,SM,L,bod,"Am bod corfforaeth fawr wedi sathru ar hawliau, dyheadau a theimladau pentrefwyr.",3.4710161685943604,4.011690139770508
178,meta-llama/Llama-3.1-8B,cy_ccg_test:00853,Installer gives you a chance to download updates and enable MP3 codecs to be installed.,Mae gosodwr yn rhoi siawns i di lawrlwytho updates a galluogi MP3 codecs i gael ei osod.,osod,SM,L,gosod,Mae ggosodwr yn rhoi siawns i di lawrlwytho updates a galluogi MP3 codecs i gael ei gosod.,3.833265781402588,4.113277912139893
179,meta-llama/Llama-3.1-8B,cy_ccg_train:00833,In Asia the most impressive examples can be found as far away as South India and Korea.,Yn Asia mae'r enghreifftiau mwyaf trawiadol i'w cael mor bell i ffwrdd â De India a Corea.,mor,no_mutation,no_mutation,for,Yn Asia mae'r enghreifftiau mwyaf trawiadol i'w cael for bell i ffwrdd â De India a Corea.,2.9668028354644775,3.3723971843719482
180,meta-llama/Llama-3.1-8B,cy_ccg_train:00321,"Colleges training teachers to recruit Welsh speakers for the first time have been set targets, according to correspondence received from language campaigners.","Mae targedau wedi eu gosod ar golegau sy'n hyfforddi athrawon i recriwtio siaradwyr Cymraeg am y tro cyntaf erioed, yn ôl gohebiaeth sydd wedi dod i law ymgyrchwyr iaith.",Cymraeg,no_mutation,no_mutation,Gymraeg,"Mae targedau wedi eu gosod ar golegau sy'n hyfforddi athrawon i recriwtio siaradwyr Gymraeg am y tro cyntaf erioed, yn ôl gohebiaeth sydd wedi dod i law ymgyrchwyr iaith.",2.15710711479187,2.220273733139038
181,meta-llama/Llama-3.1-8B,cy_ccg_test:00539,The school is located in Llandaff North and serves Cardiff city center from north to south.,Lleolir yr ysgol yn Ystum Taf ac mae'n gwasanaethu canolbarth dinas Caerdydd o'r gogledd i'r de.,dinas,no_mutation,no_mutation,ddinas,Lleolir yr ysgol yn Ystum Taf ac mae'n gwasanaethu canolbarth ddinas Caerdydd o'r gogledd i'r de.,2.15319561958313,2.222618818283081
182,meta-llama/Llama-3.1-8B,cy_ccg_dev:00367,"The First Minister confirmed that the National Eisteddfod, for example, will receive the same financial support as usual, even though there will be no traditional Eisteddfod in Tregaron this year.","Cadarnhaodd y Prif Weinidog y bydd yr Eisteddfod Genedlaethol, er enghraifft, yn derbyn yr un gefnogaeth ariannol â'r arfer, a hynny er na fydd Prifwyl draddodiadol yn cael ei chynnal yn Nhregaron eleni.",bydd,no_mutation,no_mutation,fydd,"Cadarnhaodd y Prif Weinidog y fydd yr Eisteddfod Genedlaethol, er enghraifft, yn derbyn yr un gefnogaeth ariannol â'r arfer, a hynny er na fydd Prifwyl draddodiadol yn cael ei chynnal yn Nhregaron eleni.",2.282688617706299,2.3038222789764404
183,meta-llama/Llama-3.1-8B,cy_ccg_train:00475,"Over the century and a half that followed, plants were established to process arsenic, zinc, and tin and to create tinplate and pottery.","Dros y ganrif a hanner a ddilynodd, sefydlwyd gweithfeydd i brosesu arsenig, sinc, a thun ac er mwyn creu tunplat a chrochenwaith.",ddilynodd,SM,L,dilynodd,"Dros y ganrif a hanner a dilynodd, sefydlwyd gweithfeydd i brosesu arsenig, sinc, a thun ac er mwyn creu tunplat a chrochenwaith.",3.3284573554992676,3.348038673400879
184,meta-llama/Llama-3.1-8B,cy_ccg_dev:00045,"""It's an opportunity for Welsh speakers to take a positive step in supporting the launch of a Welsh-language and independent press that will give Wales a strong voice,"" said Wyn Williams, one of the Friends.","""Mae'n gyfle i Gymry Cymraeg gymryd cam positif i gefnogi lansiad gwasg annibynnol Gymreig a Chymraeg fydd yn rhoi llais cryf i Gymru,"" meddai Wyn Williams sy'n un o'r Cyfeillion.",Gymreig,SM,MS,Cymreig,"""Mae'n gyfle i Gymry Cymraeg gymryd cam positif i gefnogi lansiad gwasg annibynnol Cymreig a Chymraeg fydd yn rhoi llais cryf i Gymru,"" meddai Wyn Williams sy'n un o'r Cyfeillion.",2.662158250808716,2.5944583415985107
185,meta-llama/Llama-3.1-8B,cy_ccg_train:00352,The department has wide ranging areas ranging from Medieval Literature to Cynganedd Workshops - there's a module for everyone.,Y mae gan yr adran feysydd eang rhyngddynt yn ymestyn o Lenyddiaeth yr Oesoedd Canol hyd at Weithdai Cynganeddu – mae 'na fodiwl ar gyfer pawb.,gyfer,SM,L,cyfer,Y mae gan yr adran feysydd eang rhyngddynt yn ymestyn o Lenyddiaeth yr Oesoedd Canol hyd at Weithdai Cynganeddu – mae 'na fodiwl ar cyfer pawb.,2.7098608016967773,2.859403371810913
186,meta-llama/Llama-3.1-8B,cy_ccg_test:00135,"By then, a month has passed since the end of the festival in Cardiff, and organizers are keen to hear your views on a number of aspects.","Erbyn hynny, bydd mis wedi pasio ers diwedd yr ŵyl yng Nghaerdydd, ac mae trefnwyr yn awyddus i glywed eich barn ar nifer o agweddau.",bydd,no_mutation,no_mutation,fydd,"Erbyn hynny, fydd mis wedi pasio ers diwedd yr ŵyl yng Nghaerdydd, ac mae trefnwyr yn awyddus i glywed eich barn ar nifer o agweddau.",2.1901416778564453,2.275717258453369
187,meta-llama/Llama-3.1-8B,cy_ccg_train:01011,I have a passionate interest in the subject and all the literary and professional skills it will offer me.,Mae gen i ddiddordeb angerddol yn y pwnc a'r holl sgiliau llenyddol a phroffesiynol bydd yn ei gynnig i mi.,bydd,SM,MS,pydd,Mae gen i ddiddordeb angerddol yn y pwnc a'r holl sgiliau llenyddol a phroffesiynol pydd yn ei gynnig i mi.,2.4910531044006348,2.951366662979126
188,meta-llama/Llama-3.1-8B,cy_ccg_test:00329,"If you tell people that they have to pay for medicines, where will you end up?","Os dywedwch wrth bobl fod yn rhaid iddynt dalu am foddion, ble y dewch i ben?",bobl,SM,L,pobl,"Os dywedwch wrth pobl fod yn rhaid iddynt dalu am foddion, ble y dewch i ben?",3.4613046646118164,3.7973711490631104
189,meta-llama/Llama-3.1-8B,cy_ccg_train:00665,The panel will have decided who will be invited to a late interview.,Bydd y panel wedi penderfynu pwy a gaiff ei wahodd i gyfweliad hwyr.,wahodd,SM,L,gwahodd,Bydd y panel wedi penderfynu pwy a gaiff ei gwahodd i gyfweliad hwyr.,3.1330156326293945,2.928349018096924
190,meta-llama/Llama-3.1-8B,cy_ccg_train:01038,"At the end of a week of celebrating sixty years of campaigning we look afresh at the challenges that will face the Welsh language over the coming decade when publishing a new manifesto: Free Wales, Green Wales, Welsh Wales: Cymdeithsiaiste i the 21st Century.","Ar ddiwedd wythnos o ddathlu chwe deg mlynedd o ymgyrchu rydyn ni'n edrych o'r newydd ar yr heriau fydd yn wynebu'r Gymraeg dros y ddegawd i ddod wrth gyhoeddi maniffesto newydd: Cymru Rydd, Cymru Werdd, Cymru Gymraeg: Cymdeithasiaeth i'r 21ain Ganrif.",ddiwedd,SM,L,diwedd,"Ar diwedd wythnos o ddathlu chwe deg mlynedd o ymgyrchu rydyn ni'n edrych o'r newydd ar yr heriau fydd yn wynebu'r Gymraeg dros y ddegawd i ddod wrth gyhoeddi maniffesto newydd: Cymru Rydd, Cymru Werdd, Cymru Gymraeg: Cymdeithasiaeth i'r 21ain Ganrif.",2.0841281414031982,2.122568368911743
191,meta-llama/Llama-3.1-8B,cy_ccg_train:01270,,"Rydyn ni'n synnu nad yw'r maes digidol wedi ei gynnwys yn y maniffesto, o ystyried adroddiad diweddar y Comisiynydd oedd yn dangos bod defnydd isel o'r Gymraeg ymhlith pobl ifanc wrth ddefnyddio'r we a'r cyfryngau cymdeithasol.",ddefnyddio,SM,L,defnyddio,"Rydyn ni'n synnu nad yw'r maes digidol wedi ei gynnwys yn y maniffesto, o ystyried adroddiad diweddar y Comisiynydd oedd yn dangos bod defnydd isel o'r Gymraeg ymhlith pobl ifanc wrth defnyddio'r we a'r cyfryngau cymdeithasol.",1.8450357913970947,1.8776144981384277
192,meta-llama/Llama-3.1-8B,cy_ccg_train:00359,"It is particularly interesting to assess the different types of theatrical theories that have existed for centuries, and how it developed after a number of historical events.","Y mae'n hynod o ddiddorol i gael asesu'r wahanol fathau o ddamcaniaethau theatraidd a fodolir ers canrifoedd, a sut yr oedd yn datblygu wedi i nifer o ddigwyddiadau hanesyddol.",ddamcaniaethau,SM,L,damcaniaethau,"Y mae'n hynod o ddiddorol i gael asesu'r wahanol fathau o damcaniaethau theatraidd a fodolir ers canrifoedd, a sut yr oedd yn datblygu wedi i nifer o ddigwyddiadau hanesyddol.",2.0599403381347656,2.1265485286712646
193,meta-llama/Llama-3.1-8B,cy_ccg_train:00983,"On Saturday, June 25, Porthmadog town center will be transformed as the area celebrates the arrival of the Llŷn and Eifionydd National Eisteddfod in just over a year.","Ddydd Sadwrn, Mehefin 25, bydd canol tref Porthmadog yn cael ei thrawsnewid wrth i'r ardal ddathlu dyfodiad Eisteddfod Genedlaethol Llŷn ac Eifionydd ymhen ychydig dros flwyddyn.",Llŷn,no_mutation,no_mutation,Lŷn,"Ddydd Sadwrn, Mehefin 25, bydd canol tref Porthmadog yn cael ei thrawsnewid wrth i'r ardal ddathlu dyfodiad Eisteddfod Genedlaethol Lŷn ac Eifionydd ymhen ychydig dros flwyddyn.",1.7712271213531494,1.8920761346817017
194,meta-llama/Llama-3.1-8B,cy_ccg_test:00722,"With Halloween and Bonfire Night long gone, naturally, we're starting to think about Christmas.","Gyda Chalan Gaeaf a Noson Tân Gwyllt wedi hen fynd heibio, yn naturiol, rydym yn dechrau meddwl am y Nadolig.",fynd,SM,MS,mynd,"Gyda Chalan Gaeaf a Noson Tân Gwyllt wedi hen mynd heibio, yn naturiol, rydym yn dechrau meddwl am y Nadolig.",3.1922607421875,3.189465045928955
195,meta-llama/Llama-3.1-8B,cy_ccg_dev:00083,"Pontsian Young Farmers Club members will walk, run or cycle all the way from Cardiff to Holyhead - without leaving their homes - to raise money for two hospitals in south west Wales.","Fe fydd aelodau Clwb Ffermwyr Ifanc Pontsiân yn cerdded, rhedeg neu seiclo yr holl ffordd o Gaerdydd i Gaergybi – heb adael eu cartrefi – er mwyn codi arian at ddau ysbyty yn y de-orllewin.",adael,SM,L,gadael,"Fe fydd aelodau Clwb Ffermwyr Ifanc Pontsiân yn cerdded, rhedeg neu seiclo yr holl ffordd o Gaerdydd i Gaergybi – heb gadael eu cartrefi – er mwyn codi arian at ddau ysbyty yn y de-orllewin.",2.4537150859832764,2.4336888790130615
196,meta-llama/Llama-3.1-8B,cy_ccg_train:00516,Can you print four copies of this for me in a hurry.,Fedri di argraffu pedwar copi o hwn i fi ar frys.,frys,SM,L,brys,Fedri di argraffu pedwar copi o hwn i fi ar brys.,5.683529853820801,5.828819751739502
197,meta-llama/Llama-3.1-8B,cy_ccg_train:01083,Thank you from the bottom of my heart Elain and all the best when you decide on your academic future/studies.,Diolch o waelod calon i ti Elain a phob dymuniad da pan fyddi di'n penderfynu ar dy ddyfodol academaidd/astudiaethau.,fyddi,SM,L,byddi,Diolch o waelod calon i ti Elain a phob dymuniad da pan byddi di'n penderfynu ar dy ddyfodol academaidd/astudiaethau.,2.7505555152893066,2.848271608352661
198,meta-llama/Llama-3.1-8B,cy_ccg_train:00193,"To ensure that children are safe in a childcare setting, they need to be supervised at all times.","Er mwyn gwneud yn siŵr bod plant yn ddiogel mewn lleoliad gofal plant, rhaid sicrhau eu bod yn cael eu goruchwylio gydol yr amser.",cael,no_mutation,no_mutation,gael,"Er mwyn gwneud yn siŵr bod plant yn ddiogel mewn lleoliad gofal plant, rhaid sicrhau eu bod yn gael eu goruchwylio gydol yr amser.",2.1223442554473877,2.241173505783081
199,meta-llama/Llama-3.1-8B,cy_ccg_test:00517,"To that end, throughout your time here you will have a Personal Tutor who will be available to assist you with issues relating to your academic progress and personal wellbeing.","I'r perwyl hwnnw, drwy gydol eich amser yma cewch Diwtor Personol a fydd ar gael i'ch cynorthwyo gyda materion yn ymwneud â'ch cynnydd academaidd a'ch lles personol.",Diwtor,SM,MS,Tiwtor,"I'r perwyl hwnnw, drwy gydol eich amser yma cewch Tiwtor Personol a fydd ar gael i'ch cynorthwyo gyda materion yn ymwneud â'ch cynnydd academaidd a'ch lles personol.",2.5485525131225586,2.5583486557006836
200,meta-llama/Llama-3.1-8B,cy_ccg_train:00023,"Indeed, by amending the current second language qualification during this time, you have blocked real change.","Yn wir, drwy ddiwygio'r cymhwyster ail iaith presennol yn ystod y cyfnod hwn, rydych chi wedi rhwystro newid go iawn.",presennol,no_mutation,no_mutation,bresennol,"Yn wir, drwy ddiwygio'r cymhwyster ail iaith bresennol yn ystod y cyfnod hwn, rydych chi wedi rhwystro newid go iawn.",2.775867462158203,2.6889922618865967
201,meta-llama/Llama-3.1-8B,cy_ccg_test:00518,"In addition, to make it easier for you to settle in your first semester, each fresher is given a Peer Guide: that is, a second or third year student who will be ready to give you some advice about issues related to typical student life.","Yn ogystal, er mwyn ei gwneud hi'n haws ichi setlo yn ystod eich semester cyntaf, rhoddir Arweinydd Cyfoed i bob glasfyfyriwr: hynny yw, myfyriwr o'r ail neu'r drydedd flwyddyn a fydd yn barod i roi gair o gyngor ichi am faterion yn ymwneud â bywyd myfyriwr nodweddiadol.",drydedd,SM,MS,trydedd,"Yn ogystal, er mwyn ei gwneud hi'n haws ichi setlo yn ystod eich semester cyntaf, rhoddir Arweinydd Cyfoed i bob glasfyfyriwr: hynny yw, myfyriwr o'r ail neu'r trydedd flwyddyn a fydd yn barod i roi gair o gyngor ichi am faterion yn ymwneud â bywyd myfyriwr nodweddiadol.",2.6091413497924805,2.624640703201294
202,meta-llama/Llama-3.1-8B,cy_ccg_train:00630,"As well as being co-ed and multi-national, these schools will also be multilingual.","Yn ogystal â bod yn gyd-ed ac aml-genedlaethol, bydd yr ysgolion hyn hefyd yn amlieithog.",bydd,no_mutation,no_mutation,fydd,"Yn ogystal â bod yn gyd-ed ac aml-genedlaethol, fydd yr ysgolion hyn hefyd yn amlieithog.",2.833237886428833,2.9202845096588135
203,meta-llama/Llama-3.1-8B,cy_ccg_test:00544,It is emphasized to parents and pupils that Ysgol Glantaf is a Welsh School.,Pwysleisir wrth rieni a disgyblion mai Ysgol Gymraeg yw Ysgol Glantaf.,Gymraeg,SM,MS,Cymraeg,Pwysleisir wrth rieni a disgyblion mai Ysgol Cymraeg yw Ysgol Glantaf.,3.11689829826355,3.0103812217712402
204,meta-llama/Llama-3.1-8B,cy_ccg_train:00996,"Everyone's hopes of the possibility were raised due to the publication of new maps by the Welsh Government with green arrows on them to show the intention to build a railway between Bangor and the west and also between Bangor and Amlwch, Anglesey.","Codwyd gobeithion pawb o'r posibilrwydd yn sgil cyhoeddi mapiau newydd gan Lywodraeth Cymru gyda saethau gwyrdd arnyn nhw i ddangos y bwriad i adeiladu rheilffordd rhwng Bangor a'r gorllewin a hefyd rhwng Bangor ac Amlwch, Ynys Môn.",Lywodraeth,SM,L,Llywodraeth,"Codwyd gobeithion pawb o'r posibilrwydd yn sgil cyhoeddi mapiau newydd gan Llywodraeth Cymru gyda saethau gwyrdd arnyn nhw i ddangos y bwriad i adeiladu rheilffordd rhwng Bangor a'r gorllewin a hefyd rhwng Bangor ac Amlwch, Ynys Môn.",2.1045022010803223,2.0809388160705566
205,meta-llama/Llama-3.1-8B,cy_ccg_train:00993,"The Lolfa press had a close but informal connection with the Welsh Language Society and was responsible for printing its monthly magazine, Tabod y Ddraig for a long period.","Roedd gan wasg y Lolfa gysylltiad agos ond anffurfiol â Chymdeithas yr Iaith Gymraeg a bu'n gyfrifol am argraffu ei chylchgrawn misol, Tafod y Ddraig am gyfnod hir.",gyfrifol,SM,MS,cyfrifol,"Roedd gan wasg y Lolfa gysylltiad agos ond anffurfiol â Chymdeithas yr Iaith Gymraeg a bu'n cyfrifol am argraffu ei chylchgrawn misol, Tafod y Ddraig am gyfnod hir.",1.8833023309707642,1.9421731233596802
206,meta-llama/Llama-3.1-8B,cy_ccg_dev:00241,Copper may have been exported from the Great Orme to continental Europe during the Bronze Age.,Mae'n bosibl fod copr wedi cael ei allforio o Ben y Gogarth i gyfandir Ewrop yn ystod yr Oes Efydd.,fod,SM,MS,bod,Mae'n bosibl bod copr wedi cael ei allforio o Ben y Gogarth i gyfandir Ewrop yn ystod yr Oes Efydd.,2.371309280395508,2.5146100521087646
207,meta-llama/Llama-3.1-8B,cy_ccg_train:01120,,"Roedden nhw hefyd yn eu hysgogi i annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu parchu.",wneud,SM,L,gwneud,"Roedden nhw hefyd yn eu hysgogi i annog staff i gwneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu parchu.",2.3278870582580566,2.377830982208252
208,meta-llama/Llama-3.1-8B,cy_ccg_train:00952,Shouldn't feminists put a strong female character at the center of their book?,Oni ddylai ffeministiaid roi cymeriad benywaidd cryf yn ganolog i'w llyfr?,ddylai,SM,L,dylai,Oni dylai ffeministiaid roi cymeriad benywaidd cryf yn ganolog i'w llyfr?,3.46820068359375,3.588513135910034
209,meta-llama/Llama-3.1-8B,cy_ccg_train:00877,We had leisure to look around us before the service began.,Cawsom hamdden i edrych o'n cwmpas cyn i'r gwasanaeth ddechrau.,gwasanaeth,no_mutation,no_mutation,wasanaeth,Cawsom hamdden i edrych o'n cwmpas cyn i'r wasanaeth ddechrau.,3.930450439453125,4.226633548736572
210,meta-llama/Llama-3.1-8B,cy_ccg_train:00182,I would like to think that the real value of these developments lies in the quality output published each year and the range of books now available to reflect the reading interests of contemporary Wales.,Hoffwn feddwl bod gwir werth y datblygiadau hyn i'w gweld yn y cynnyrch safonol a gyhoeddir bob blwyddyn a'r ystod o lyfrau sydd bellach ar gael i adlewyrchu diddordebau darllen y Gymru gyfoes.,gyfoes,SM,MS,cyfoes,Hoffwn feddwl bod gwir werth y datblygiadau hyn i'w gweld yn y cynnyrch safonol a gyhoeddir bob blwyddyn a'r ystod o lyfrau sydd bellach ar gael i adlewyrchu diddordebau darllen y Gymru cyfoes.,2.302000045776367,2.3400604724884033
211,meta-llama/Llama-3.1-8B,cy_ccg_test:00599,"After disappointing beginnings in 1400 the rebellion swept the whole country, winning military victories, seizing many of Edward I's main castles and attracting support from the French king.","Wedi dechreuadau siomedig ym 1400 ysgubodd y gwrthryfel trwy'r holl wlad gan ennill buddugoliaethau milwrol, cipio nifer o brif gestyll Edward I a denu cefnogaeth gan frenin Ffrainc.",gestyll,SM,MS,cestyll,"Wedi dechreuadau siomedig ym 1400 ysgubodd y gwrthryfel trwy'r holl wlad gan ennill buddugoliaethau milwrol, cipio nifer o brif cestyll Edward I a denu cefnogaeth gan frenin Ffrainc.",2.6891818046569824,2.6408374309539795
212,meta-llama/Llama-3.1-8B,cy_ccg_train:00574,I can do everything from home!,Gallaf wneud popeth o gartref!,gartref,SM,L,cartref,Gallaf wneud popeth o cartref!,4.621813774108887,5.522245407104492
213,meta-llama/Llama-3.1-8B,cy_ccg_dev:00298,"While the huge contractors are facing a lack of profit, the employees of the fashion factories are facing lack of income, lack of food and lack of medicine.","Tra bod y contractwyr enfawr yn gwynebu diffyg elw, mae gweithwyr y ffatrïoedd ffasiwn yn gwynebu diffyg incwm, diffyg bwyd a diffyg meddyginiaeth.",bod,no_mutation,no_mutation,fod,"Tra fod y contractwyr enfawr yn gwynebu diffyg elw, mae gweithwyr y ffatrïoedd ffasiwn yn gwynebu diffyg incwm, diffyg bwyd a diffyg meddyginiaeth.",2.4882631301879883,2.4848673343658447
214,meta-llama/Llama-3.1-8B,cy_ccg_train:00869,A forty-year-old man died three days after he was stabbed in Edinburgh.,Bu farw dyn deugain oed dridiau ar ôl iddo gael ei drywanu yng Nghaeredin.,gael,SM,MS,cael,Bu farw dyn deugain oed dridiau ar ôl iddo cael ei drywanu yng Nghaeredin.,3.681595802307129,3.8087871074676514
215,meta-llama/Llama-3.1-8B,cy_ccg_train:00782,"If you have grown more vegetables than you need, they must be stored carefully or else you can share them with your neighbors and family.","Os ydych wedi tyfu mwy o lysiau nag sydd eu hangen, mae'n rhaid eu storio nhw'n ofalus neu fel arall gallwch eu rhannu efo'ch cymdogion a theulu.",ofalus,SM,MS,gofalus,"Os ydych wedi tyfu mwy o lysiau nag sydd eu hangen, mae'n rhaid eu storio nhw'n gofalus neu fel arall gallwch eu rhannu efo'ch cymdogion a theulu.",2.3965373039245605,2.3715405464172363
216,meta-llama/Llama-3.1-8B,cy_ccg_dev:00209,I was black.,Bûm i'n ddu.,ddu,SM,MS,du,Bûm i'n du.,6.846920967102051,7.504697322845459
217,meta-llama/Llama-3.1-8B,cy_ccg_test:00596,"By opening a gift shop, the children have the opportunity to practice the skills.","Drwy agor siop roddion, caiff y plant gyfle i ymarfer y sgiliau.",Drwy,SM,MS,Trwy,"Trwy agor siop roddion, caiff y plant gyfle i ymarfer y sgiliau.",3.5022120475769043,3.4722490310668945
218,meta-llama/Llama-3.1-8B,cy_ccg_test:00600,Glyndŵr was crowned prince of Wales and held a parliament with representatives from across the country.,Coronwyd Glyndŵr yn dywysog Cymru ac fe gynhaliodd senedd gyda chynrychiolwyr o bob cwr o'r wlad.,Cymru,no_mutation,no_mutation,Gymru,Coronwyd Glyndŵr yn dywysog Gymru ac fe gynhaliodd senedd gyda chynrychiolwyr o bob cwr o'r wlad.,2.7755815982818604,2.943070888519287
219,meta-llama/Llama-3.1-8B,cy_ccg_train:00466,"We don't need more pilots, we don't need more research or consultation, we know there is a problem.","Does dim angen mwy o beilots, does dim angen mwy o ymchwilio neu ymgynghori, rydan ni'n gwybod fod yna broblem.",mwy,no_mutation,no_mutation,fwy,"Does dim angen mwy o beilots, does dim angen fwy o ymchwilio neu ymgynghori, rydan ni'n gwybod fod yna broblem.",3.7087185382843018,3.8406336307525635
220,meta-llama/Llama-3.1-8B,cy_ccg_train:01058,This area is represented in the Cymru Parliament by Siân Gwenllian (Plaid Cymru) and the Member of Parliament is Hywel Williams (Plaid Cymru).,Cynrychiolir yr ardal hon yn Senedd Cymru gan Siân Gwenllian (Plaid Cymru) a'r Aelod Seneddol yw Hywel Williams (Plaid Cymru).,Cymru,no_mutation,no_mutation,Gymru,Cynrychiolir yr ardal hon yn Senedd Gymru gan Siân Gwenllian (Plaid Cymru) a'r Aelod Seneddol yw Hywel Williams (Plaid Gymru).,1.2086066007614136,1.678510308265686
221,meta-llama/Llama-3.1-8B,cy_ccg_train:00236,"Therefore, Gwynfor Evans announced that he would start fasting if the Government did not honor its promise.","Gan hynny, cyhoeddodd Gwynfor Evans y byddai'n dechrau ymprydio oni fyddai'r Llywodraeth yn anrhydeddu ei haddewid.",dechrau,no_mutation,no_mutation,ddechrau,"Gan hynny, cyhoeddodd Gwynfor Evans y byddai'n ddechrau ymprydio oni fyddai'r Llywodraeth yn anrhydeddu ei haddewid.",2.3230507373809814,2.359628200531006
222,meta-llama/Llama-3.1-8B,cy_ccg_train:00320,"Without a statutory investigation into a complaint, the Commissioner cannot use his legal powers to ensure that organizations' Welsh language services improve.","Heb ymchwiliad statudol i gŵyn, nid oes modd i'r Comisiynydd ddefnyddio ei bwerau cyfreithiol i sicrhau bod gwasanaethau Cymraeg cyrff yn gwella.",bod,no_mutation,no_mutation,fod,"Heb ymchwiliad statudol i gŵyn, nid oes modd i'r Comisiynydd ddefnyddio ei bwerau cyfreithiol i sicrhau fod gwasanaethau Cymraeg cyrff yn gwella.",2.3109076023101807,2.3555567264556885
223,meta-llama/Llama-3.1-8B,cy_ccg_dev:00389,"Unfortunately, this statement is pointless and lacks the major, urgent actions needed if the Government is serious about tackling the housing crisis.","Yn anffodus, di-sylwedd ydy'r datganiad hwn sydd ddim yn cynnwys y camau gweithredu mawr, a brys, sydd eu hangen os ydy'r Llywodraeth o ddifri ynghylch taclo'r argyfwng tai.",mawr,no_mutation,no_mutation,fawr,"Yn anffodus, di-sylwedd ydy'r datganiad hwn sydd ddim yn cynnwys y camau gweithredu fawr, a brys, sydd eu hangen os ydy'r Llywodraeth o ddifri ynghylch taclo'r argyfwng tai.",2.5400478839874268,2.5409958362579346
224,meta-llama/Llama-3.1-8B,cy_ccg_train:00655,To what extent are television programs to blame?,I ba raddau y mae rhaglenni teledu ar fai?,fai,SM,L,mai,I ba raddau y mae rhaglenni teledu ar mai?,4.067216396331787,4.589111328125
225,meta-llama/Llama-3.1-8B,cy_ccg_train:00054,"Three women from Patagonia will be coming to Wales this summer to study Welsh, thanks to scholarships worth £ 2000 each from the National Center for Learning Welsh.","Bydd tair o ferched o Batagonia yn dod i Gymru dros yr haf er mwyn astudio'r Gymraeg, diolch i ysgoloriaethau gwerth £2000 yr un gan y Ganolfan Dysgu Cymraeg Genedlaethol.",Gymru,SM,L,Cymru,"Bydd tair o ferched o Batagonia yn dod i Cymru dros yr haf er mwyn astudio'r Gymraeg, diolch i ysgoloriaethau gwerth £2000 yr un gan y Ganolfan Dysgu Cymraeg Genedlaethol.",2.233593225479126,2.2712221145629883
226,meta-llama/Llama-3.1-8B,cy_ccg_test:00183,"""The experience was unbelievably good"" he told me.","""Roedd y profiad yn anhygoel o dda"" meddai wrthof fi.",dda,SM,L,da,"""Roedd y profiad yn anhygoel o da"" medai wrthof fi.",4.040533542633057,4.7676472663879395
227,meta-llama/Llama-3.1-8B,cy_ccg_test:00310,"Powys lost much of its territory, which used to extend east of the existing border, including the old center, Pengwern.","Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin bresennol, gan gynnwys yr hen ganolfan, Pengwern.",bresennol,SM,MS,presennol,"Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin presennol, gan gynnwys yr hen ganolfan, Pengwern.",3.0633952617645264,3.1566965579986572
